message_id,text,true_intent,pred_intent,intent_confidence,draft_reply,reply_char_count,reference_reply,retrieval_top1_sim,escalation_decision,escalation_reason
GS_0167,"@AmazonHelp Now, I cannot get a straight answer on where the package is, if it’s damaged, or when it will be delivered.",ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry for the frustration caused by the lack of clear updates on your delivery. I would like to look into this for you to see what is happening with your package. Please send us a DM so we can gather your order details and assist you further. ^AM,256,"@220243 I'm sorry to hear that you haven't received your order! Have you had a chance to contact us for further insight on this? If not, you can do so here: https://t.co/JzP7hlA23B ^JY",0.7917,auto,[ORDER_STATUS] rules passed
GS_0168,@115850 After so many follow up got to know package damaged and returned but still not updated records https://t.co/qYeBnEtfOX,DELIVERY_DAMAGE,DELIVERY_DAMAGE,0.95,I am very sorry to hear about the frustration caused by this damaged delivery and the lack of updates to your records. We would like to look into this for you right away. Please send us a DM with your order number so we can investigate this further. ^AM,253,"@667760 I'm terribly sorry for the inconvenience, Rajiv! Please get in touch with us via phone or chat so we can get this sorted: https://t.co/JzP7hlA23B ^CS",0.7838,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0169,"@115850 dear amazon been your trusted customer since long.this time u had sent me damaged product.please do replace asap.Order Id: 405-0084914-5840338 
Now I had to think twice to order in amazon!! Thank you https://t.co/FdNj9aGsQu",DELIVERY_DAMAGE,DELIVERY_DAMAGE,1.0,"I am very sorry to hear that your order arrived damaged. I understand how disappointing this is, especially as a long-time customer. We would like to look into this for you right away. Please send us a DM with your order ID so we can assist you further. ^AM",257,"@750548 Sorry to hear about the disappointing experience. We'd like to help you.  Request you to return the item using this link: https://t.co/3yqvLnyTxi. Please don't provide your order details, we consider it to be personal information.^AR",0.7995,escalate,[rule:public_pii] Customer posted an order ID or phone number publicly — human should handle and advise removal.
GS_0170,"@AmazonHelp I don't think I care what u consider personal or impersonal info. I paid for that mobile, it's broken. You cheated me, return my money.",RETURN_REFUND,RETURN_REFUND,1.0,I am very sorry to hear about the trouble with your mobile device. I understand how frustrating this experience has been for you. Please send us a DM with your order details so we can look into this and assist you further with your refund request. ^AB,251,@634815 We're unable to access your account details on Twitter. Please share them on the link above. We'll assist you. ^PS,0.7964,escalate,[rule:fraud] Fraud/unauthorized-charge/security claim — needs human investigation.
GS_0171,"@AmazonHelp 3 terrible delivery experiences in a row from Amazon Logistics. I DO NOT want to use them anymore! I need a phone number to call to speak to someone about this. An individual that can actually help me, not a call center.",GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.9,I am very sorry to hear about these repeated delivery frustrations; this is certainly not the experience we want for you. We would like to look into this further and document your feedback. Please send us a DM so we can assist you privately. ^AM,245,@140847 This isn't the kind of experience we want you to have at all! Our team would like to look into this and assure that it's addressed. Please provide as much detail as possible about the delivery issues you're been facing at the following link: https://t.co/qGWEcCRdBk ^WT,0.7753,escalate,[rule:human_ask] Customer explicitly asked for a human agent.
GS_0172,@115821  very disappointed- I was disconnected with no solution https://t.co/ZtFZmuP5Bu,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am very sorry to hear that you were disconnected and left without a solution. That is certainly not the experience we want for you. Please send us a DM so we can look into what happened and assist you further. ^AM,215,@622543 I'm sorry you are disappointed with the service. Without sharing any personal information can you tell me what the problem was? ^KK,0.7996,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0173,@AmazonHelp @116090 Is there any way I can have a note placed on file so that Amazon never ships my orders via Intelcom? They're awful!!!,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.9,"I am very sorry to hear about your negative experience with your recent deliveries. While we cannot manually select specific carriers for individual orders, I would like to document your feedback. Please send us a DM so we can look into this further for you. ^AM",262,@785654 This isn't the experience we want you to have. Are you encountering an issue with a recent order? ^BH,0.7463,auto,[GENERAL_COMPLAINT] rules passed
GS_0174,@115850 The worst service ever experienced. 21 days of order but not yet delivered. Tried getting refund but no confirmation of that too. Tired of calling and chatting. #foolingCustomers.,RETURN_REFUND,ORDER_STATUS,0.95,I am very sorry for the frustration caused by this delay and the lack of updates regarding your refund. This is certainly not the experience we want for you. Please send us a DM with your order details so we can investigate this immediately and assist you further. ^ST,268,@158357 I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^AU,0.8299,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0175,"Hey @115830 your ""Amazon logistics"" is terrible. 8am till 9pm delivery and then delivered to the wrong address and signed for a wrong name",DELIVERY_DAMAGE,DELIVERY_DAMAGE,1.0,I am very sorry to hear about the trouble with your delivery and that it was left at the wrong address. This is certainly not the experience we want for you. Please send us a DM with your order number so we can investigate this with our logistics team immediately. ^AM,268,"@667760 I'm terribly sorry for the inconvenience, Rajiv! Please get in touch with us via phone or chat so we can get this sorted: https://t.co/JzP7hlA23B ^CS",0.7967,auto,[DELIVERY_DAMAGE] rules passed
GS_0176,I’ve been ordering off @115821 for as long as I can remember &amp; this is the first time I’ve ever been disappointed w/ the customer service,GENERAL_COMPLAINT,GENERAL_COMPLAINT,1.0,"I am very sorry to hear that your recent experience has been disappointing, especially given your long history with us. We would like to look into this for you. Please send us a DM so we can gather more details and assist you further. ^AM",238,@375108 I'm sorry your order has been delayed. We can check on things for you. Just click here :  https://t.co/hApLpMlfHN ^EM,0.8036,auto,[GENERAL_COMPLAINT] rules passed
GS_0177,When u should have preordered your Xbox one x from @2116 because @115830 stuffed up 🙈,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.9,I am very sorry to hear about the frustration regarding your pre-order experience. We would like to look into this for you to see how we can help. Please send us a DM with your order details so we can investigate this further. ^AM,230,"@740253 Hey, I'm sorry to hear about the issues. Without divulging personal information, could you explain the problem with your order? ^PJ",0.7457,auto,[GENERAL_COMPLAINT] rules passed
GS_0178,@115821 Almost half the time I order things they arrive late and/or damaged. Please fix quality control so I can keep #prime. Frustrated.,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.85,I am very sorry to hear about the recurring issues with your deliveries and the condition of your items. We want to make this right. Please send us a DM so we can look into your recent orders and address these concerns with you directly. ^AM,241,"@341918 I'm sorry for the frustration! When you spoke with us, what info were we able to provide? ^AC",0.8089,auto,[GENERAL_COMPLAINT] rules passed
GS_0179,"@AmazonHelp One more apology mail without any valid RCA.. what do i do now :( 
@115851 @AmazonHelp @115821 highly disappointed #fakeamazon https://t.co/oqO1lnQ1K6",GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am truly sorry for the frustration caused by the lack of a clear resolution. I understand how disappointing it is to receive repeated apologies without answers. Please send us a DM with your order details so we can escalate this and look into it further for you. ^SK,268,@263817 Apologies for the inconvenience. Kindly drop your details again in the link here: https://t.co/beaaDm0muc and we'll get in touch with you soon. ^BV,0.8442,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0180,"@115821  Your service is an epic fail, allowing vendors to harass  customers, delayed returns, and now the wrong amt refunded. Horrible!!!!",RETURN_REFUND,RETURN_REFUND,0.95,I am very sorry to hear about the frustration you've experienced with your return and the refund amount. We would like to look into this and help resolve the issue for you. Please send us a DM so we can review your account details securely. ^AM,244,@213582 I understand that you did not receive an update on the refund of your order. You may track your refund here: https://t.co/LjYILTJREp. ^SF,0.8013,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0181,"@AmazonHelp @115850 Worst service in Return and Replacement. You are not picking my return neither dispatching my replacement order. Please dispatch my replacement order, and you pick whenever you want. Replacement requested on: Oct 15, 2017. HELP.",RETURN_REFUND,RETURN_REFUND,1.0,I am very sorry for the frustration caused by this delay with your replacement and return pickup. This is certainly not the experience we want for you. Please send us a DM with your order details so we can investigate the status and assist you further. ^AM,256,@471743 That's strange. Have you tried reporting this to our support team here : https://t.co/rS49hgaADF ? ^SS,0.8222,auto,[RETURN_REFUND] rules passed
GS_0182,@115850 I hope that does work. Because Im fed up with the procedures going on for a week. It's is damn irritating. Didn't expect from Amazon,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am truly sorry for the frustration this week-long delay has caused you; this is certainly not the experience we want for our customers. Please send us a DM with your order details so we can look into this and get it resolved for you. ^AM,239,@170755 Sorry for the trouble. Please share your details and we'll get this sorted at the earliest. ^HN,0.8121,auto,[GENERAL_COMPLAINT] rules passed
GS_0183,"@115850 @AmazonHelp feel cheated, horrible service. CC called abdul behaved rude and unprofesional @1560  @131027",GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am very sorry to hear about your experience with our customer service team. We take reports of unprofessional behavior very seriously and would like to look into this for you. Please send us a DM so we can gather more details and address this appropriately. ^AM,263,"@231112 Truly sorry about the experience you had with us, Aslam. Please respond to the email correspondence sent by our specialist team so that they will check and assist you further. Appreciate your understanding. ^NK",0.8111,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0184,@115850 I ordered earphones (no. - 408-1899080-9287553 ) . Delivery Never even came to me.  Really disappointed with the service . https://t.co/YHJgYR5tga,ORDER_STATUS,ORDER_STATUS,1.0,I am very sorry to hear that your earphones have not arrived as expected. I understand how frustrating this delay is. Please send us a DM with your order number so we can look into the status of your delivery and assist you further. ^AM,236,@151984 Apologies for the issues with the latest orders. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,0.8138,escalate,[rule:public_pii] Customer posted an order ID or phone number publicly — human should handle and advise removal.
GS_0185,"@AmazonHelp I had taken a paid day off today to receive the delivery which never arrived and now you need me to take another day off, and have the cheek to charge me for the delays you've caused. To say I'm frustrated is an understatement!",ORDER_STATUS,ORDER_STATUS,0.95,"I am truly sorry for the frustration and the inconvenience caused by this delay, especially after you took time off to receive your order. We would like to look into this for you. Please send us a DM with your order number so we can investigate this further. ^AM",262,@473129 I'm really sorry for the frustration. Can you please tell us who the carrier is for the order? We'd like to help! ^AJ,0.792,auto,[ORDER_STATUS] rules passed
GS_0186,"@115850 Got my order of Sony zx110a. The product has defective ear pads. Disappointed. When asked for a replacement,",RETURN_REFUND,RETURN_REFUND,1.0,I am very sorry to hear that your Sony headphones arrived with defective ear pads. I understand how disappointing this is. Please send us a DM with your order details so we can look into the available replacement or refund options for you. ^AS,243,@194782 I'm sorry to know about the damage. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA,0.8112,auto,[RETURN_REFUND] rules passed
GS_0187,@115850 worst ever experience I m facing with @115850 do the needful,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am very sorry to hear about your recent experience. We would like to look into this and assist you further. Please send us a DM with the details of your concern so we can investigate what went wrong and help resolve this for you. ^AM,235,@399501 We have sent you an email here: https://t.co/DTSNmGldJf. Please check and reply for further assistance. ^RI,0.8182,auto,[GENERAL_COMPLAINT] rules passed
GS_0188,@AmazonHelp thank you for replacing my damaged pops with MORE DAMAGED POPS. seriously why would anyone think this is adequate packaging??? all three damaged. not shocked. Amazon packaging for pops is the absolute worst. 👎👎👎👎👎👎👎👎👎 https://t.co/NEcrI26p9f,DELIVERY_DAMAGE,DELIVERY_DAMAGE,1.0,"I am very sorry to hear that your replacement items arrived damaged as well. I understand how frustrating this is, especially when you are expecting your collectibles in perfect condition. Please send us a DM so we can look into this and assist you further. ^AM",261,"@339787 Hi, I'm sorry to hear about this. Have you had any updates on your tracking about the reason behind the delay? ^PJ",0.7339,auto,[DELIVERY_DAMAGE] rules passed
GS_0189,#hermesUK #hermes I have cancelled my plans and waited in for my delivery. Yet you claim to have attempted to deliver it 20 minutes ago. I have been here waiting you did not try and there is no card. Always terrible service @115830 why do you keep using them??,ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry to hear about the frustration caused by this missed delivery attempt. We want to look into this for you right away. Please send us a DM with your order details so we can investigate what happened with the carrier and assist you further. ^AM,256,"@579935 Hi, sorry to hear that and thanks for the feedback. Are you currently waiting on a delivery: https://t.co/aaDyEz1VgE? ^JJ",0.8035,auto,[ORDER_STATUS] rules passed
GS_0190,@AmazonHelp This was my worst experience....I need a response and confirmation today itself,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.95,I am very sorry to hear about your experience and understand your frustration. We would like to look into this for you right away. Please send us a DM with your order details so we can investigate this matter further and assist you. ^AM,236,"@686234 I'm sorry for the unpleasant experience you've had. . Kindly share your details here: https://t.co/beaaDm0muc &amp; we'll look into it. Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​  ^EM",0.7994,auto,[GENERAL_COMPLAINT] rules passed
GS_0191,Second time this month @115821 tells me there is a delay with my order. Seriously? Why promise same day delivery and then wait until last min to say its delayed? I would not have ordered anything if I knew there was a delay. Very disappointed in you @115821,ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry for the frustration caused by these repeated delays. We understand how disappointing it is when a delivery doesn't arrive as promised. We would like to look into this for you right away. Please send us a DM so we can investigate your order status. ^AM,267,@279926 I'm so sorry about this delayed order. Who was the carrier for it? Please check here: https://t.co/2B0DsWvSem ^BE,0.8408,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0192,@115850 @AmazonHelp Alexa's accent for Indian English is horrible. Just horrible. And skills are blocked for other languages.,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,I’m sorry to hear you’re disappointed with the voice experience and skill availability on your device. We’re always working to improve Alexa’s language capabilities. Please send us a DM so we can gather more details and share your feedback with our technical team. ^AB,268,"@313072 Sorry to know you're facing issues with our app, Dhananjay. Please reach us from here: https://t.co/rS49hgaADF we'll assist. ^SV",0.8224,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0193,"@115851 @115850 fraud sellers selling faulty products, no option to return as we blindly trusted Amazon and never opened the package until needed. Horrible customer support too.",RETURN_REFUND,RETURN_REFUND,0.95,I am very sorry to hear about the frustration caused by this faulty item and your experience with our support. We want to look into this for you right away. Please send us a DM with your order details so we can investigate this further. ^AM,240,@194782 I'm sorry to know about the damage. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA,0.8147,escalate,[rule:fraud] Fraud/unauthorized-charge/security claim — needs human investigation.
GS_0194,"@115830 Amazon prime: horrible customer service for a very misleading marketing: pretending free trial and then been told it's not a free trial, APPALING",PRIME_SUBSCRIPTION,PRIME_SUBSCRIPTION,1.0,I am very sorry to hear about your frustration regarding the Prime trial experience. We want to look into this for you right away. Please send us a DM so we can gather more details and assist you further with your account. ^AM,226,"@266952 I understand you're disappointed. As requested, kindly contact our support team through the link that was provided earlier for further assistance. Keep us posted. ^NK",0.7957,auto,[PRIME_SUBSCRIPTION] rules passed
GS_0195,"@AmazonHelp @117093 Bread is squashed, bananas with ripe dark marks all over. Never again",DELIVERY_DAMAGE,DELIVERY_DAMAGE,0.95,I am very sorry to hear your groceries arrived in such poor condition; that is certainly not the experience we want for you. Please send us a DM with your order details so we can look into this and make it right. ^AM,216,"@667760 I'm terribly sorry for the inconvenience, Rajiv! Please get in touch with us via phone or chat so we can get this sorted: https://t.co/JzP7hlA23B ^CS",0.7184,auto,[DELIVERY_DAMAGE] rules passed
GS_0196,"@115850 
Worst experience.Customer Care Team is helpless.I returned 2 orders.it was n’tcollected nor refund received",RETURN_REFUND,RETURN_REFUND,1.0,I am very sorry to hear about the trouble you've had with your returns and the lack of progress so far. I would like to look into this for you immediately to see what is causing the delay. Please send us a DM with your order details so we can assist you further. ^AM,266,@633647 Could you please tell us more about the issue for better understanding Ajinkya? ^HN,0.852,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0197,"@AmazonHelp @AmazonHelp horrible PRIME experience, feeling cheated 2/2",PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.9,I am very sorry to hear that your experience has been so frustrating; this is certainly not the level of service we aim to provide. Please send us a DM so we can look into what happened and assist you further. ^AM,213,"@171151 I understand this has not been a pleasant experience, Ayush. We will get back to you soon with an update. ^KS",0.7554,auto,[GENERAL_COMPLAINT] rules passed
GS_0198,"@115850 @117795  being a prime customer always expect on time delivery.No update.#disappointed 
Order #407-4551192-1235564(2/2) https://t.co/wisO3OaHou",ORDER_STATUS,ORDER_STATUS,1.0,I am very sorry to hear about the delay with your order; I understand how frustrating this is when you rely on Prime delivery. Please send us a DM with your order number so we can look into the status of your shipment and assist you further. ^AM,245,"@505117 Hi! I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^PJ",0.8344,escalate,[rule:public_pii] Customer posted an order ID or phone number publicly — human should handle and advise removal.
GS_0199,@4888 @115830 Hi I can't find the original email. I know I pre-ordered start to mid October. I'm just a little disappointed that I had the foresight to pre-order and now I have to wait 3 days. If I knew I wouldn't get it on release day I wouldn't have done so.,ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry to hear about the frustration regarding your pre-order delivery date. We certainly want you to receive your items as expected. Please send us a DM with your order number so we can look into the status of your shipment and assist you further. ^AS,261,"@685866 I'm so sorry for the poor experience you've had with delivery! Do you have a recent game order delay? Release-Date Delivery isn't available for Amazon Lockers, P.O. Boxes, or APO/FFO addresses. More here: https://t.co/sofq2cWe4Z ^DW",0.8012,auto,[ORDER_STATUS] rules passed
GS_0200,"@115850 @AmazonHelp @115851 india is a huge market, but amazingly poor customer support wont help at all.. one of the worst.",GENERAL_COMPLAINT,GENERAL_COMPLAINT,1.0,I am truly sorry to hear about your frustration with our service. We strive to provide a much better experience and would like to look into this for you. Please send us a DM with more details regarding your concerns so we can assist you further. ^AM,249,@158358 I understand the gravity of the situation. I am sure by the end of this session we will be able to resolve the issue. (1/2),0.831,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0201,@AmazonHelp Umm. I just migrated my devices to India and lost the smart home skills. Here is what I see when I try to add any skill: https://t.co/2k4da4v6PH,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,"I’m sorry to hear you’re having trouble accessing your smart home skills after moving. This can be frustrating, and I’d like to look into your account settings to see what’s happening. Please send us a DM so we can assist you further. ^AM",238,@387407 I'm sorry to hear that. You can reach out to our team here: https://t.co/9mwpIdOzZn and they'll sort this for you. ^VN,0.754,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0202,"Hey @115833 peeps! If I buy an echo show when they come out, will I be able to use it at both my UK and Slovakia homes? #REALLYwantone!",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,"That is a great question! We love that you are excited about the Echo Show. While Echo devices are designed for specific regions, functionality can vary by location. Please send us a DM so we can look into the specific compatibility for those countries for you. ^AM",265,@347092 Please got to https://t.co/crghASyXtn. Login with your amazon credentials. Click on Settings and set country to India. ^BS,0.7537,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0203,Stupid reason for not delivery the parcel @115850 . Delivery agent no provided by u is a wrong number. Happening since last two days. https://t.co/3KC8FktWmA,DELIVERY_DAMAGE,ORDER_STATUS,0.95,I am very sorry to hear about the trouble you've had with your delivery and the incorrect contact information provided. We want to look into this for you immediately. Please send us a DM with your order details so we can investigate this further. ^AM,250,"@800379 I apologize for the inconvenience, Mohan. Please reach out to our support team here: https://t.co/R3EfhzgU8B and report this. We'll assist you further. ^NK",0.8329,auto,[ORDER_STATUS] rules passed
GS_0204,@AmazonHelp Blue dart is delivering it if that's what you're asking,PRIME_SUBSCRIPTION,ORDER_STATUS,0.95,"I’m sorry for the frustration regarding your delivery. Since it is with Blue Dart, please keep an eye on your tracking for the latest updates. If you'd like us to look into the status for you, please send us a DM with your order details. ^AK",241,@350871 delivery agent will reach out to you at the time of delivery. ^SA 2/2,0.7635,auto,[ORDER_STATUS] rules passed
GS_0205,"@115821 isn't exactly sure what happened to the book I ordered about feeling left out. While I'm upset, there is a certain poetry about it.",GENERAL_COMPLAINT,ORDER_STATUS,0.85,I am truly sorry to hear about the trouble with your book delivery; I understand how frustrating that experience is. We would like to look into this for you right away. Please send us a DM with your order details so we can investigate what happened. ^AM,253,@213789 I'm sorry to see the book arrived like this! Please check here for avail return/replacement options: https://t.co/WNGlIKdXS4 ^BH,0.7888,auto,[ORDER_STATUS] rules passed
GS_0206,"@AmazonHelp Thanks for the update. I understand, Amazon tries their best to reach perfection. Just a suggestion for improvement. 😊😊",ACCOUNT_ACCESS,GENERAL_COMPLAINT,0.9,"We truly appreciate your kind words and your constructive feedback. We are always looking for ways to improve, and I will be sure to share your suggestion with our internal team for review. Thank you for being a valued customer! ^AM",232,@337240 Thanks for flagging! We'll work to make improvements. ^TS,0.8035,auto,[GENERAL_COMPLAINT] rules passed
GS_0207,@115850 One fladuent activity happen in my card from amazon at name of prime membership with transaction of 6850 rs,DELIVERY_DAMAGE,PRIME_SUBSCRIPTION,0.95,I am very sorry to hear about this unexpected charge on your card. We would like to look into this for you right away to ensure it is resolved. Please send us a DM so we can securely gather your account details and investigate this transaction further. ^AM,256,@712855 That's unusual. Kindly re-install the app once. Do let us know if the issue still persists. ^PS,0.7803,auto,[PRIME_SUBSCRIPTION] rules passed
GS_0208,"@AmazonHelp Appears to work just fine on the computer, but not on my phone.",GENERAL_COMPLAINT,DEVICE_TECH_SUPPORT,0.95,"I'm sorry to hear you're having trouble with the app on your phone. Have you tried uninstalling and reinstalling the app to see if that resolves the issue? If it persists, please send us a DM so we can look into this further with you. ^AM",238,@379031 Any luck from restarting your phone? ^BH,0.7926,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0209,@AmazonHelp The issue I’m having is with smart home devices,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,1.0,I’m sorry to hear you’re having trouble with your smart home devices. We would like to look into this and help get things working for you. Please send us a DM with the details of the issue so we can assist you further. ^AM,222,"@117745 Hi there! I'm sorry you're having issues with the Alexa app. When you have a moment, please contact us via phone or chat here: https://t.co/hApLpMlfHN so we may troubleshoot with you in real-time. ^KL",0.7613,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0210,@AmazonHelp Ich habe ein 7” Kindle Fire bestellt. Ich habe statt 2 Französische Bucher bekommen. Kundendienst sagte es dauert 3 Wochen für das Kindle.,DEVICE_TECH_SUPPORT,RETURN_REFUND,0.95,"Das tut mir sehr leid zu hören, das ist natürlich nicht das Erlebnis, das wir uns für Sie wünschen. Bitte senden Sie uns eine DM mit Ihrer Bestellnummer, damit wir uns den Fall genauer ansehen und Ihnen weiterhelfen können. ^AM",227,@728151 Oh no! I'm sorry to hear the book you received was misprinted. Please check here to see the available options so we can get this taken care of for you: https://t.co/AgAO628jzg Thanks! ^SW,0.717,auto,[RETURN_REFUND] rules passed
GS_0211,"@AmazonHelp The issue is always when it's the Amazon delivery service (AMZL US). A helpful note would be for them to know that this is a commercial address so they can deliver during normal business hours. It arrived at the facility at 2am today, but still isn't out for delivery",ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry for the frustration caused by these delivery delays and the difficulty with your business address. I would like to look into this for you to ensure your delivery preferences are noted. Please send us a DM with your order details so we can assist further. ^AM,274,@225623 I certainly understand this may be frustrating. Will you confirm who the carrier is for this order: https://t.co/PHDn6N9uVd? ^LS,0.7955,auto,[ORDER_STATUS] rules passed
GS_0212,.@AmazonHelp i tried to buy three 4K movies for 50 dollars and the cart never updates to show the reduced price. Help!,ORDER_STATUS,GENERAL_COMPLAINT,0.85,I’m sorry to hear you’re having trouble with the promotion not applying to your cart. I’d like to look into this for you to see what’s happening. Please send us a DM with the details so we can investigate this further. ^AM,222,"@332771 Sorry to hear you missed out on the lower price. Prices can increase or decrease, the price at the final page of checkout will indicate what you will be charged.^BZ",0.7346,auto,[GENERAL_COMPLAINT] rules passed
GS_0213,"Hey @115821, why does my Echo tap lose bluetooth about every 3 minutes?",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,1.0,"I am sorry to hear your Echo Tap is having trouble staying connected; that sounds very frustrating. Please try restarting your device and checking for any nearby interference. If the issue persists, please send us a DM so we can look into this further for you. ^AM",264,"@168608 Hi there, you can connect your mobile device to your Echo Dot via Bluetooth and stream from your music. You can learn how here: https://t.co/p08iYgbwe5 ^DW",0.7223,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0214,"@AmazonHelp On my phone, with the Amazon app installed, but not for much longer if these keep popping up.",ORDER_STATUS,GENERAL_COMPLAINT,0.9,I am very sorry to hear that these pop-ups are causing such frustration. We would like to look into this and help resolve the issue for you. Please send us a DM with more details about the pop-ups you are seeing so we can investigate further. ^AM,246,@731011 What device are you seeing this recommendation on? ^DO,0.7615,auto,[GENERAL_COMPLAINT] rules passed
GS_0215,@115850 Seriously disappointed in Prime service for prime eligible orders. Trust is going down on you amazon.😐,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.95,I am very sorry to hear that your recent experience has fallen short of the standards you expect from us. We would like to look into this and make things right. Please send us a DM with your order details so we can investigate this for you. ^AM,244,@415607 We're sorry for the delay in the delivery of your order. Please share your details here: https://t.co/GIJyeYqKE0 and I'll help ^ZH,0.8081,auto,[GENERAL_COMPLAINT] rules passed
GS_0216,"@115830 You seriously need to rethink using Hermes to send big expensive items - they left my 43"" TV OUTSIDE in a cupboard which ended up with it getting smashed. #NotAHappyCustomer https://t.co/RxluLe84Vs",PRIME_SUBSCRIPTION,DELIVERY_DAMAGE,1.0,I am so sorry to hear your TV arrived damaged; I completely understand how frustrating this is. We would like to look into this for you right away. Please send us a DM with your order number so we can investigate the delivery and discuss the next steps. ^AM,257,"@667760 I'm terribly sorry for the inconvenience, Rajiv! Please get in touch with us via phone or chat so we can get this sorted: https://t.co/JzP7hlA23B ^CS",0.7939,auto,[DELIVERY_DAMAGE] rules passed
GS_0217,"@115823 @38806 @106286 @106287 @106288 @106289 @134327 Please dont trapped in this Amazon pay service. It has very poor customer support my money stuck up in the same counter since last 1 month, query not resolved by the customer team. #beware from #Amazonpay #amazon india",ORDER_STATUS,GENERAL_COMPLAINT,0.9,I am truly sorry to hear about the frustration this delay with your Amazon Pay balance has caused. This is certainly not the experience we want for you. Please send us a DM with your registered email address so we can look into this and assist you further. ^AH,260,@183234 I understand how upsetting this can be. This is certainly not the kind of experience we want our customers to have. Kindly reach out to us here: https://t.co/vlvfJr4nN9 and we will assist you. ^AH,0.7926,auto,[GENERAL_COMPLAINT] rules passed
GS_0218,E a @117086 nada de me enviar logo meu case do kindle :(,ORDER_STATUS,ORDER_STATUS,0.95,"Sinto muito pela demora na entrega do seu case para Kindle, entendo perfeitamente a sua frustração. Gostaria de verificar o que está acontecendo com o seu pedido. Por favor, envie-nos uma mensagem direta (DM) para que possamos analisar os detalhes da sua conta. ^AM",265,@120226 I’m sorry about the issue you’re facing with delivery. Let us look into it. (1/3)^HR,0.7486,auto,[ORDER_STATUS] rules passed
GS_0219,@115850 who is winner if iphone 8 app quiz,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.85,I understand you're eager to know the results of the iPhone 8 quiz. Winners are selected randomly and notified directly. Please keep an eye on our official page for the latest updates and announcements. We appreciate your patience! ^AM,235,"@522965 I get your concern. We will surely announce the winner list, please stay tuned to our page to get the results. ^MN",0.7715,auto,[GENERAL_COMPLAINT] rules passed
GS_0220,@AmazonHelp I placed an order on Saturday that should be delivered today but the status is showing as preparing to dispatch. How accurate are your tracking details?,ORDER_STATUS,ORDER_STATUS,1.0,"I’m sorry for the concern regarding your delivery status. While tracking provides an estimate, I understand how frustrating it is when an order hasn't dispatched as expected. Please send us a DM with your order number so we can look into this for you. ^AM",255,"@171209 If it dispatches today, it can still be delivered tomorrow. What delivery speed did you chose at checkout? ^PK",0.8007,auto,[ORDER_STATUS] rules passed
